handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_725426cf-b1ae-dac8-e44a-f6d94d8c43a9,Product,ÇALIŞMA LAMBASI 9 LEDLİ KARE 48 W (12-48 VOLT ),<p><strong>•</strong> Çalışma Lambası 9 Ledli KAre 48 W ( 12-48 Volt )<br><strong>•</strong> Sabitleme Aparatı Hediyeli<br><strong>•</strong> OEM&nbsp;RCW</p>,01f459_0a00f0d03bf74f2887e19db1bc3843a8~mv2.jpg,UNIVERSAL;Led Çalışma Lambaları,WORK LAMP 001,(KDV Hariç) Liste Fiyatı,233.5,,true,PERCENT,0.0,757,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>UNIVERSAL</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_e7fd1a57-3827-ced7-9846-c609ef41aa53,Product,SOKETLİ HALOJEN GÜNDÜZ AMPULÜ,<p><strong>•</strong> Soketli Halojen Gündüz Ampulü<br><strong>•</strong> OEM&nbsp;XPHP24W - HP24W</p>,01f459_2d3f8b5e070f4311a589d032f4192e1b~mv2.jpg,UNIVERSAL;Halojen Seri Ampulleri,MIKRO SERIES 041 > OEM XPHP24W - HP24W,(KDV Hariç) Liste Fiyatı,512.51,,true,PERCENT,0.0,108,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>UNIVERSAL</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_3be899ae-81a9-31c2-3e29-6b795469583e,Product,SOKETLİ HALOJEN AMPUL 12 VOLT 24W,<p><strong>•</strong> Soketli Halojen Ampul 12 Volt 24W<br><strong>• </strong>OEM&nbsp;XPSX24W</p>,01f459_3ba0e94a2dbb4fb699c37489db108e3f~mv2.jpg,UNIVERSAL;Halojen Seri Ampulleri,MIKRO SERIES 040 > OEM XPSX24W,(KDV Hariç) Liste Fiyatı,188.7,,true,PERCENT,0.0,10,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>UNIVERSAL</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_10879d05-50c8-5428-4424-4620ec85f597,Product,SOKETLİ HALOJEN AMPUL 12 VOLT 13W,<p><strong>•</strong> Soketli Halojen Ampul 12 Volt 13W<br><strong>•</strong> OEM&nbsp;P13W - PS13W</p>,01f459_d1215b51ef224043b99c9f29440cf8f8~mv2.jpg,UNIVERSAL;Halojen Seri Ampulleri,MIKRO SERIES 039 > OEM P13W - PS13W,(KDV Hariç) Liste Fiyatı,198.6,,true,PERCENT,0.0,45,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>UNIVERSAL</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_949de447-b967-b3db-fd3d-7e0d7d1d8998,Product,SOKETLİ HALOJEN AMPUL 12 VOLT 19W,<p><strong>•</strong> Soketli Halojen Ampul 12 Volt 19W<br><strong>•</strong> OEM&nbsp;PS19W - PSX19W</p>,01f459_87951ab4999a4bfa962d0388afbb0d5e~mv2.jpg,UNIVERSAL;Halojen Seri Ampulleri,MIKRO SERIES 038 > OEM PS19W - PSX19W,(KDV Hariç) Liste Fiyatı,198.6,,true,PERCENT,0.0,160,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>UNIVERSAL</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_2f90f70e-fec5-4b52-2219-99b314309afd,Product,SOKETLİ HALOJEN TURUNCU AMPUL 12 VOLT 16W,<p><strong>•</strong> Soketli Halojen Turuncu Ampul 12 Volt 16W<br><strong>•</strong> OEM&nbsp;XPCY16W</p>,01f459_336fc33186e648fb8c4547014602faed~mv2.jpg,UNIVERSAL;Halojen Seri Ampulleri,MIKRO SERIES 037 >  OEM XPCY16W,(KDV Hariç) Liste Fiyatı,223.64,,true,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>UNIVERSAL</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_6c7cfa91-190a-7980-3283-d06b26be7b6a,Product,SOKETLİ HALOJEN SİNYAL AMPULÜ 12 VOLT 24W,<p><strong>•</strong> Soketli Hlojen Sinyal Ampulü 12 Volt 24W<br><strong>•</strong> OEM&nbsp;PWY24W</p>,01f459_2c7c8021bb1945f0957672b6495c13d8~mv2.jpg,UNIVERSAL;Halojen Seri Ampulleri,MIKRO SERIES 036 > OEM PWY24W,(KDV Hariç) Liste Fiyatı,211.41,,true,PERCENT,0.0,30,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>UNIVERSAL</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_6d6b9815-fe9e-0a2a-4115-30846d79d979,Product,SOKETLİ HALOJEN AMPUL 2 VOLT 24W,<p><strong>•</strong> Soketli Halojen Ampul 2 Volt 24W<br><strong>•</strong> OEM&nbsp;PW24W</p>,01f459_bb2701c4ccd44d2482edde87039fa222~mv2.jpg,UNIVERSAL;Halojen Seri Ampulleri,MIKRO SERIES 035 > OEM PW24W,(KDV Hariç) Liste Fiyatı,242.15,,true,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>UNIVERSAL</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_cd1ba38b-a9f4-877a-b13a-d973850f2f57,Product,TURUNCU RENK HALOJEN AMPUL 12 VOLT 24W,<p><strong>•</strong> Turuncu Renk Halojen Ampul 12 Volt 24W<br><strong>•</strong> OEM&nbsp;PSY24W</p>,01f459_9d66a056e70f4486b2f4e8f752600bd2~mv2.jpg,UNIVERSAL;Halojen Seri Ampulleri,MIKRO SERIES 034 > OEM PSY24W,(KDV Hariç) Liste Fiyatı,198.15,,true,PERCENT,0.0,4,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>UNIVERSAL</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_b604f3ce-f7ca-9ca4-6cc0-451ebff7d691,Product,LED AMPUL 12 VOLT UNIVERSAL TÜM ARAÇLARA UYGUN,<p><strong>•</strong> Led Ampul 12 Volt Unıversal Tüm Araçlara Uygun&nbsp;<br><strong>•</strong> 550 Lümen - 6000 Kelvin<br><strong>•</strong> Far Kodu :&nbsp;41 MM 4014 - 24 SMD WHITE</p>,01f459_e0cd05d60c244c9685e7e9fd18247ced~mv2.jpg,UNIVERSAL;Micro Seri Led Ampulleri,MIKRO SERIES 042,(KDV Hariç) Liste Fiyatı,208.4,,true,PERCENT,0.0,243,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>UNIVERSAL</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_f625e867-2a8f-93d5-eb0b-e4130cc408a9,Product,LED AMPUL 12 VOLT UNIVERSAL TÜM ARAÇLARA UYGUN,<p><strong>•</strong> Led Ampul 12 Volt Unıversal Tüm Araçlara Uygun&nbsp;<br><strong>•</strong> 550 Lümen - 2000 Kelvin<br><strong>•</strong> FAR KODU&nbsp;3156 - 18SMD 3014 ORANGE</p><p>&nbsp;</p>,01f459_4eb4c2558ba1450c835f8a1545198ca6~mv2.jpg,UNIVERSAL;Micro Seri Led Ampulleri,MIKRO SERIES 033,(KDV Hariç) Liste Fiyatı,187.55,,true,PERCENT,0.0,788,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>UNIVERSAL</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_b697414f-587f-1cda-dce1-d06e07061d77,Product,LED AMPUL 12 VOLT UNIVERSAL TÜM ARAÇLARA UYGUN,<p><strong>•</strong> Led Ampul 12 Volt Unıversal Tüm Araçlara Uygun<br><strong>•</strong> 550 Lümen - 1000 Kelvin<br><strong>•</strong> FAR KODU&nbsp;3156 - 18SMD 3014 RED</p>,01f459_b00da007951b498b8b28fa624394aaed~mv2.jpg,UNIVERSAL;Micro Seri Led Ampulleri,MIKRO SERIES 032,(KDV Hariç) Liste Fiyatı,187.55,,true,PERCENT,0.0,1150,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>UNIVERSAL</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_89ce622e-574b-4928-2799-0a856ff1a13a,Product,LED AMPUL 12 VOLT UNIVERSAL TÜM ARAÇLARA UYGUN,<p><strong>•</strong> Led Ampul 12 Volt Unıversal Tüm Araçlara Uygun&nbsp;<br><strong>•</strong> 550 Lümen - 6000 Kelvin<br><strong>•</strong> FAR KODU&nbsp;3156 - 18SMD 3014 WHITE</p>,01f459_4f2c7b775f5a4f768683a954c02f4a92~mv2.jpg,UNIVERSAL;Micro Seri Led Ampulleri,MIKRO SERIES 031,(KDV Hariç) Liste Fiyatı,187.55,,true,PERCENT,0.0,785,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>UNIVERSAL</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_5198b089-1c63-0a4d-18aa-e67685c1f8a5,Product,LED AMPUL 12 VOLT UNIVERSAL TÜM ARAÇLARA UYGUN,<p><strong>•</strong> Led Ampul 12 Volt Unıversal Tüm Araçlara Uygun<br><strong>•</strong> 550 Lümen - 2000 Kelvin<br><strong>•</strong> FAR KODU&nbsp;1156 - 18SMD 3014 ORANGE</p>,01f459_6a2f1ed50eb44b778d4aca4d2aa1fc5d~mv2.jpg,UNIVERSAL;Micro Seri Led Ampulleri,MIKRO SERIES 030,(KDV Hariç) Liste Fiyatı,187.55,,true,PERCENT,0.0,5,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>UNIVERSAL</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_94f9c8a4-e52e-239c-c8fe-3045b8fd2bed,Product,LED AMPUL 12 VOLT UNIVERSAL TÜM ARAÇLARA UYGUN,<p><strong>•</strong> Led Ampul 12 Volt Unıversal Tüm Araçlara Uygun<br><strong>•</strong> 550 Lümen - 6000 Kelvin<br><strong>•</strong> FAR KODU&nbsp;1156 - 18SMD 3014 RED</p>,01f459_f4e874b04e8844ecb2adf7e0e100f16e~mv2.jpg,UNIVERSAL;Micro Seri Led Ampulleri,MIKRO SERIES 029,(KDV Hariç) Liste Fiyatı,187.55,,true,PERCENT,0.0,421,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>UNIVERSAL</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_1ce0c7e2-ec82-1249-d3b7-f78e3ba89d5f,Product,LED AMPUL 12 VOLT UNIVERSAL TÜM ARAÇLARA UYGUN,<p><strong>•</strong> Led Ampul 12 Volt Unıversal Tüm Araçlara Uygun<br><strong>•</strong> 550 Lümen - 6000 Kelvin<br><strong>•</strong> FAR KODU&nbsp;1156 - 18SMD 3014 WHITE</p>,01f459_b71229607b294b8dbb9a3404bc9700d2~mv2.jpg,UNIVERSAL;Micro Seri Led Ampulleri,MIKRO SERIES 028,(KDV Hariç) Liste Fiyatı,187.55,,true,PERCENT,0.0,10,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>UNIVERSAL</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_365d8620-be6e-155b-d627-7e364c0e04ed,Product,LED AMPUL 12 VOLT UNIVERSAL TÜM ARAÇLARA UYGUN,<p><strong>•</strong> Led Ampul 12 volt Unıversal Tüm Araçlara Uygun<br><strong>•</strong> 550 Lümen - 6000 Kelvin<br><strong>•</strong> FAR KODU&nbsp;T10 - 24SMD 3014 CANBUS YELLOW</p>,01f459_ef6cd96dbf634691b8566683aeb010f4~mv2.jpg,UNIVERSAL;Micro Seri Led Ampulleri,MIKRO SERIES 027,(KDV Hariç) Liste Fiyatı,158.8,,true,PERCENT,0.0,5,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>UNIVERSAL</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_3e18be56-536a-e62d-891c-bce8dd635bd4,Product,LED AMPUL 12 VOLT UNIVERSAL TÜM ARAÇLARA UYGUN,<p><strong>•</strong> Led Ampul 12 Volt Unıversal Tüm Araçlara Uygun<br><strong>•</strong> 550 Lümen - 6000 Kelvin<br><strong>• </strong>FAR KODU&nbsp;T10 - 24SMD 3014 WHITE</p>,01f459_cbf8ed1d6b22420a8e435168a63ac980~mv2.jpg,UNIVERSAL;Micro Seri Led Ampulleri,MIKRO SERIES 026,(KDV Hariç) Liste Fiyatı,158.8,,true,PERCENT,0.0,5,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>UNIVERSAL</p>,,,,,,,,,,,,,,,,,
product_2e44b385-1c30-5aca-7d44-de97578091bd,Product,LED AMPUL 12 VOLT UNIVERSAL TÜM ARAÇLARA UYGUN,<p><strong>•</strong> Led Ampul 12 Volt Unıversal Tüm Araçlara Uygun&nbsp;<br><strong>•</strong> 550 Lümen - 6000 Kelvin<br><strong>•</strong> FAR KODU&nbsp;BA9S - 6SMD 4014 WHITE</p>,01f459_c82de021f74044cdb0abd2cfe13f9a03~mv2.jpg,UNIVERSAL;Micro Seri Led Ampulleri,MIKRO SERIES 025,(KDV Hariç) Liste Fiyatı,123.35,,true,PERCENT,0.0,450,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>UNIVERSAL</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_8f85e3d9-0ad7-d97d-dc8b-0760285f25be,Product,LED AMPUL 12 VOLT UNIVERSAL TÜM ARAÇLARA UYGUN,<p><strong>•</strong> Led Ampul 12 Volt Unıversal Tüm Araçlara Uygun&nbsp;<br><strong>•</strong> 550 Lümen - 6000 Kelvin<br><strong>•</strong> FAR KODU&nbsp;T10 - 15SMD 4014 ORANGE</p>,01f459_1d99eb0196af486a9429ddb579def1cb~mv2.jpg,UNIVERSAL;Micro Seri Led Ampulleri,MIKRO SERIES 024,(KDV Hariç) Liste Fiyatı,127.6,,true,PERCENT,0.0,4,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>UNIVERSAL</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_212b494f-ca89-fbb9-4e7e-d7e1caed5cae,Product,LED AMPUL 12 VOLT UNIVERSAL TÜM ARAÇLARA UYGUN,<p><strong>•</strong> Led Ampul 12 Volt Unıversal Tüm Araçlara Uygun<br><strong>•</strong> 550 Lümen - 6000 Kelvin<br><strong>•</strong> FAR KODU&nbsp;T10 - 15SMD 4014 BLUE</p>,01f459_541fa86b801346438ef4bfe4bfb34048~mv2.jpg,UNIVERSAL;Micro Seri Led Ampulleri,MIKRO SERIES 023,(KDV Hariç) Liste Fiyatı,127.6,,true,PERCENT,0.0,310,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>UNIVERSAL</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_8b2bc809-297b-8b42-87f6-9f432557dcd7,Product,LED AMPUL 12 VOLT UNIVERSAL TÜM ARAÇLARA UYGUN,<p><strong>•</strong> Led Ampul 12 Volt Unıversal Tüm Araçlara Uygun<br><strong>•</strong> 550 Lümen - 6000 Kelvin<br><strong>•</strong> FAR KODU&nbsp;T10 - 15SMD 4014 CANBUS WHITE</p>,01f459_8af6f74bab9442b88551d338f4d1670a~mv2.jpg,UNIVERSAL;Micro Seri Led Ampulleri,MIKRO SERIES 022,(KDV Hariç) Liste Fiyatı,127.6,,true,PERCENT,0.0,80,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>UNIVERSAL</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_6f60424f-beee-74a2-498c-0896fffb9911,Product,LED AMPUL 12 VOLT UNIVERSAL TÜM ARAÇLARA UYGUN,<p><strong>• </strong>Led Ampul 12 Volt Unıversal Tüm Araçlara Uygun<br><strong>•</strong> 550 Lümen - 6000 Kelvin<br><strong>•</strong> FAR KODU&nbsp;31MM 12SMD 4014 WHITE</p>,01f459_d79d71c47376448e996b615f9132f365~mv2.jpg,UNIVERSAL;Micro Seri Led Ampulleri,MIKRO SERIES 021,(KDV Hariç) Liste Fiyatı,153.15,,true,PERCENT,0.0,872,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>UNIVERSAL</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_cd97e83d-8a6e-07e2-80b3-c351688bab36,Product,LED AMPUL 12 VOLT UNIVERSAL TÜM ARAÇLARA UYGUN,<p><strong>•</strong> Led Ampul 12 Volt Unıversal Tüm Araçlara Uygun<br><strong>•</strong> 550 Lümen - 6000 Kelvin<br><strong>•</strong> FAR KODU&nbsp;39MM 20SMD 4014 WHITE</p>,01f459_e512958100b84574b3f8507b21bea6ec~mv2.jpg,UNIVERSAL;Micro Seri Led Ampulleri,MIKRO SERIES 020,(KDV Hariç) Liste Fiyatı,164.5,,true,PERCENT,0.0,15,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>UNIVERSAL</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_116d087b-38f1-dbc6-43ce-45f12247f33f,Product,LED AMPUL 12 VOLT UNIVERSAL TÜM ARAÇLARA UYGUN,<p><strong>•</strong> Led Ampul 12 Volt Unıversal Tüm Araçlara Uygun<br><strong>•</strong> 550 Lümen - 6000 Kelvin</p><p><strong>•</strong> FAR KODU&nbsp;36MM 16SMD 4014 WHITE</p>,01f459_c1f04aafa6644f47a7e39467d805ecbf~mv2.jpg,UNIVERSAL;Micro Seri Led Ampulleri,MIKRO SERIES 019,(KDV Hariç) Liste Fiyatı,153.15,,true,PERCENT,0.0,16,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>UNIVERSAL</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_c9ec89ad-4d34-4b3c-156c-b5302dd04908,Product,LED FAR AMPULÜ 12 VOLT H15 FAR KODLU TÜM ARAÇLAR,<p><strong>• </strong>Led Far Ampulü 12 Volt H15 Far Kodlu Tüm Araçlar<br><strong>•</strong> 8000 Lümen - 6000 Kelvin<br><strong>•</strong> OEM&nbsp;K1 SERIES 010</p>,01f459_c5b2e2d08bd74f5c98424102d5f2ba10~mv2.jpg,UNIVERSAL;Led Far Ampulleri,K1 SERIES 010,(KDV Hariç) Liste Fiyatı,1616.25,,true,PERCENT,0.0,12,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>UNIVERSAL</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_3d47a1ae-8709-80f3-1d8b-1e73c822a82d,Product,LED FAR AMPULÜ 12 VOLT H27 FAR KODLU TÜM ARAÇLAR,<p><strong>•</strong> Led Far Ampulü 12 Volt H27 Far Kodlu Tüm Araçlar&nbsp;<br><strong>•</strong> 8000 Lümen - 6000 Kelvin<br><strong>•</strong> OEM&nbsp;K1 SERIES 009</p>,01f459_c9cc38ca7dc74b88ba384afa997078ad~mv2.jpg,UNIVERSAL;Led Far Ampulleri,K1 SERIES 009,(KDV Hariç) Liste Fiyatı,663.5,,true,PERCENT,0.0,1383,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>UNIVERSAL</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_38254cbc-69e2-0faf-380b-7da79550c0c1,Product,LED FAR AMPULÜ 12 VOLT H4 FAR AMPULÜ TÜM ARAÇLAR,<p><strong>•</strong> Led Far Ampulü 12 Volt H4 Far Kodlu Tüm Araçlar&nbsp;<br><strong>•</strong> 8000 Lümen - 6000 Kelvin<br><strong>•</strong> OEM&nbsp;K1 SERIES 008</p>,01f459_30a972c854ce4862b80a6faa4f44f76f~mv2.jpg,UNIVERSAL;Led Far Ampulleri,K1 SERIES 008,(KDV Hariç) Liste Fiyatı,779.75,,true,PERCENT,0.0,1583,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>UNIVERSAL</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_84ef76a3-77aa-e0d8-c53f-162f5b2dceec,Product,LED FAR AMPULÜ 12 VOLT HB4 - 9006 FAR KODLU TÜM ARAÇLAR,<p><strong>•</strong> Led Far Ampulü 12 Volt HB4 - 9006 Far Kodlu Tüm Araçlar&nbsp;<br><strong>•</strong> 8000 Lümen - 6000 Kelvin<br><strong>•</strong> OEM&nbsp;K1 SERIES 007</p>,01f459_02c2a657946a4dbcbbd4e8be01aab9de~mv2.jpg,UNIVERSAL;Led Far Ampulleri,K1 SERIES 007,(KDV Hariç) Liste Fiyatı,663.5,,true,PERCENT,0.0,2331,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>UNIVERSAL</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_71af7225-1146-2015-9399-e1252497ea2a,Product,LED FAR AMPULÜ 12 VOLT HB3 - 9005 FAR KODLU TÜM ARAÇLAR,<p><strong>•</strong> Led Far Ampulü 12 Volt HB3 - 9005 Far Kodlu Tüm Araçlar&nbsp;<br><strong>•</strong> 8000 Lümen - 6000 Kelvin&nbsp;<br><strong>•</strong> OEM&nbsp;K1 SERIES 006</p>,01f459_fb3b95b653ef4428b0236e96e3516063~mv2.jpg,UNIVERSAL;Led Far Ampulleri,K1 SERIES 006,(KDV Hariç) Liste Fiyatı,663.5,,true,PERCENT,0.0,859,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>UNIVERSAL</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_a4856678-de13-aa3e-b0b4-b72967a12c24,Product,LED FAR AMPULÜ 12 VOLT H11 FAR KODLU TÜM ARAÇLAR,<p><strong>•</strong> Led Far Ampulü 12 Volt H11 Far Kodlu Tüm Araçlar<br><strong>•</strong> 8000 Lümen - 6000 Kelvin<br><strong>•</strong> OEM&nbsp;K1 SERIES 005</p>,01f459_b34e705575bb40f99cae521d575a5875~mv2.jpg,UNIVERSAL;Led Far Ampulleri,K1 SERIES 005,(KDV Hariç) Liste Fiyatı,663.5,,true,PERCENT,0.0,5,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>UNIVERSAL</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_a1dfaf05-afac-df39-3b5e-4a0ac6a0154e,Product,LED FAR AMPULÜ 12 VOLT H10 FAR KODLU TÜM ARAÇLAR,<p><strong>•</strong> Led Far Ampulü 12 Volt H10 Far Kodlu Tüm Araçlar<br><strong>•</strong> 8000 Lümen - 6000 Kelvin<br><strong>•</strong> OEM&nbsp;K1 SERIES 004</p>,01f459_b22e2970ac434d20bea46e23f8b1aa79~mv2.jpg,UNIVERSAL;Led Far Ampulleri,K1 SERIES 004,(KDV Hariç) Liste Fiyatı,663.5,,true,PERCENT,0.0,987,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>UNIVERSAL</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_d27d755f-0906-d98c-ef81-2c477bd70500,Product,LED FAR AMPULÜ 12 VOLT H7 FAR KODLU TÜM ARAÇLAR,<p><strong>•</strong> Led Far Ampulü 12 Volt H7 Far Kodlu Tüm Araçlar&nbsp;<br><strong>•</strong> 8000 Lümen - 6000 Kelvin<br><strong>•</strong> OEM&nbsp;K1 SERIES 003</p>,01f459_637e54b666334c93812d4dcd12af0ad5~mv2.jpg,UNIVERSAL;Led Far Ampulleri,K1 SERIES 003,(KDV Hariç) Liste Fiyatı,663.5,,true,PERCENT,0.0,388,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>UNIVERSAL</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_c39c583d-9354-de7b-e7fc-05b2460f3fd1,Product,LED FAR AMPULÜ 12 VOLT H3 FAR KODLU TÜM ARAÇLAR,<p><strong>•</strong> Led Far Ampulü 12 Volt H3 Far Kodlu Tüm Araçlar&nbsp;<br><strong>•</strong> 8000 Lümen - 6000 Kelvin<br><strong>•</strong>&nbsp;OEM&nbsp;K1 SERIES 002</p>,01f459_c4aef74591c44ed2bb281796d90e4e88~mv2.jpg,UNIVERSAL;Led Far Ampulleri,K1 SERIES 002,(KDV Hariç) Liste Fiyatı,663.5,,true,PERCENT,0.0,2547,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>UNIVERSAL</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_a631ec94-de05-db4f-93f7-52e5ae4cfecc,Product,LED FAR AMPULÜ 12 VOLT H1 FAR KODLU TÜM ARAÇLAR,<p><strong>•</strong> Led Far Ampulü 12 Volt H1 Far Kodlu Tüm Araçlar&nbsp;<br><strong>•</strong> 8000 Lümen - 6000 Kelvin<br><strong>•</strong> OEM&nbsp;K1 SERİES 001&nbsp;</p>,01f459_8f57db18c8b046b4a53f9e52a1ab5824~mv2.jpg,UNIVERSAL;Led Far Ampulleri,K1 SERIES 001,(KDV Hariç) Liste Fiyatı,663.5,,true,PERCENT,0.0,1522,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>UNIVERSAL</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_23862b06-7772-bd31-6b05-ce5f78c11dbe,Product,ÇOK FONKSİYONLU UZAKTAN KUMANDALI AÇMA KAPAMA SİSTEMİ,<p><strong>•</strong> Çok Fonsiyonlu Uzaktan Kumandalı Açma Kapama Sistemi<br><strong>•</strong> OEM&nbsp;RCW TW-501/L423</p>,01f459_7b3aaf1f07224a66b1e0c36b9ec37b53~mv2.jpg;01f459_348a9671670e46c38ad5f0b2b4b95b3e~mv2.jpg;01f459_98ee40e3eb804cf9ac4863d11577bc79~mv2.jpg,UNIVERSAL;Uzaktan Kumanda Sistemleri,RCW TW-501/L423,(KDV Hariç) Liste Fiyatı,710.0,,true,PERCENT,0.0,75,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>UNIVERSAL</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_bed51ac7-ae6d-bf66-2d8e-ae5696d864b6,Product,UZAKTAN KUMANDALI AÇMA KAPAMA,<p><strong>•</strong> Uzaktan Kumandalı Açma Kapama<br><strong>•</strong> OEM&nbsp;RCW TW-501/L309</p>,01f459_db2a8df8d6924aaf9616d337fc9d0fed~mv2.jpg;01f459_348a9671670e46c38ad5f0b2b4b95b3e~mv2.jpg;01f459_98ee40e3eb804cf9ac4863d11577bc79~mv2.jpg,UNIVERSAL;Uzaktan Kumanda Sistemleri,RCW TW-501/L309,(KDV Hariç) Liste Fiyatı,730.0,,true,PERCENT,0.0,72,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>UNIVERSAL</p>,,,,,,,,,,,,,,,,,ROCKSWELL
